pref,city,name,zip,addr,phone,note
岩手県,大船渡市,大船渡保育園地域子育て支援センター,0220002,大船渡市大船渡町字台24-11,,
岩手県,大船渡市,猪川保育園地域子育て支援センター,0220004,大船渡市猪川町字轆轤石34-1,,
岩手県,奥州市,こばとこども園子育て支援センター,0230867,奥州市水沢区大橋6,,
岩手県,奥州市,エンゼルプラザみずさわ,0230801,奥州市水沢区横町2-1,,
岩手県,奥州市,前沢区地域子育て支援ｾﾝﾀｰ,0294208,奥州市前沢区新町裏75,,
岩手県,奥州市,前沢子育て支援センター、移転しました！,,,,
岩手県,奥州市,地域子育て支援センター「のんのん広場」,0231131,奥州市江刺区愛宕字酉丸180,,
岩手県,奥州市,奥州市子育て総合支援センター「こっころ」,0230803,奥州市水沢区田小路67,,
岩手県,奥州市,奥州市立稲瀬保育所,0231132,奥州市江刺区稲瀬字大文字160,,
岩手県,奥州市,江刺保育園子育て支援センター 友遊広場,0231121,奥州市江刺区男石1-1-28,,
岩手県,奥州市,江刺区･聖愛地域子育て支援ｾﾝﾀｰ,0231101,奥州市江刺区岩谷堂字下惣田290-4,,
岩手県,奥州市,胆沢保育園子育て支援センター 「ぽっかぽか」,0230401,奥州市胆沢南都田字塚田126-9,,
岩手県,奥州市,衣川保育所地域子育て支援ｾﾝﾀｰ,0294332,奥州市衣川区古戸72-1,,
岩手県,宮古市,宮古地区地域子育て支援センター,0270038,宮古市小山田2丁目7番3号,,
岩手県,宮古市,宮古市子育て支援センター,,,,ページ取得失敗 https://www.city.miyako.iwate.jp/kodomo/kosodate_support.html
岩手県,宮古市,新里地区地域子育て支援ｾﾝﾀｰ,0282101,宮古市茂市2-146-1,,
岩手県,宮古市,田老地区地域子育て支援センター(田老保育園）,0270325,宮古市田老三玉1-1-6 田老保育所,,
岩手県,山田町,地域子育て支援センター（とよまねこども園内）,,,,
岩手県,山田町,山田町中央コミュニティセンター和室、地域子育て支援センター（とよまねこども園内）,,,,
岩手県,山田町,山田町地域子育て支援センター,,,,
岩手県,岩手町,TEL/FAX,,,,
岩手県,岩手町,事業,,,,
岩手県,岩手町,定員,,,,
岩手県,岩手町,所在地,,,,
岩手県,岩手町,施設設立,,,,
岩手県,岩手町,職員数,,,,
岩手県,岩手郡岩手町,岩手町子育て支援ｾﾝﾀｰ,0284300,岩手郡岩手町大字川口16-26-4,,
岩手県,岩泉町,いわいずみ子育て支援センター（いわいずみこども園内）,,,,
岩手県,岩泉町,おもと子育て支援センター（おもとこども園内）,,,,
岩手県,岩泉町,こがわ子育て支援センター（こがわこども園内）,,,,
岩手県,平泉町,平泉町子育て支援センター,,,,ページ取得失敗 http://www8.plala.or.jp/h-shakyo/kosodate/index.html
岩手県,平泉町,平泉町子育て支援センター,0294102,西磐井郡平泉町平泉字倉町152,,"https://www.town.hiraizumi.iwate.jp/index.cfm/23,926,111,215,html"
岩手県,滝沢市,なでしこ保育園地域子育て支援センター,0200634,滝沢市室小路251-2,,
岩手県,滝沢市,なでしこ保育園子育て支援センター,0200634,滝沢市室小路251-2,019-684-1260,
岩手県,滝沢市,なでしこ保育園子育て支援センターのホームぺージはこちらから,0200611,滝沢市巣子1162番地37,019-699-3080,
岩手県,滝沢市,南巣子保育園子育て支援センター,0200611,滝沢市巣子1162-38,019-699-3066,
岩手県,滝沢市,大釜保育園子育て支援センター,0200761,滝沢市大釜田の尻42-1,019-687-3030,
岩手県,滝沢市,滝沢市の子育て支援センター,,,,
岩手県,滝沢市,滝沢市の子育て支援センター | 滝沢市,,,,
岩手県,滝沢市,牧の林すずの音保育園地域子育て支援センター,0200632,滝沢市牧野林891-8,019-687-3031,
岩手県,田野畑村,田野畑村子育て支援センター,,,,https://www.vill.tanohata.iwate.jp/docs/2018083100010/
岩手県,盛岡市,とりょう保育園地域子育て支援センター,,,,
岩手県,盛岡市,とりょう保育園子育て支援センター,0200878,盛岡市肴町2-8,,
岩手県,盛岡市,なかのこども園地域子育て支援センター,,,,
岩手県,盛岡市,なかの保育園地域子育て支援センター,0200824,盛岡市東安庭1-13-35,,
岩手県,盛岡市,みたけ保育園地域子育て支援センター,0200133,盛岡市青山三丁目14-5,,
岩手県,盛岡市,前潟保育園地域子育て支援センター,0200143,盛岡市上厨川字杉原55,,
岩手県,盛岡市,好摩保育所地域子育て支援センター,,,,
岩手県,盛岡市,好摩保育所子育て支援センター,0200202,盛岡市玉山区好摩字野中69-112,,
岩手県,盛岡市,愛育園地域子育て支援センター,0200103,盛岡市西松園二丁目8-1,,
岩手県,盛岡市,津志田こども園地域子育て支援センター,,,,
岩手県,盛岡市,津志田保育園地域子育て支援ｾﾝﾀｰ,0200831,盛岡市三本柳4-16-1,,
岩手県,盛岡市,盛岡市地域子育て支援センター,,,,
岩手県,盛岡市,飯岡こども園地域子育て支援センター,,,,
岩手県,矢巾町,矢巾町子育て支援センター,0283615,紫波郡矢巾町南矢幅14-78,,https://www.town.yahaba.iwate.jp/soshiki/kodomo/kenkoufukushi/171955091619324/
岩手県,紫波町,子育て支援センター,,,,
岩手県,紫波町,紫波町社会福祉協議会 » 子育て支援センター,0283304,紫波郡紫波町二日町字古舘356-1,,
岩手県,紫波町,虹の保育園子育て支援センター,0283451,紫波郡紫波町稲藤字牡丹野40-1,,
岩手県,紫波町,虹の保育園子育て支援センターは、就園前のお子さんとその保護者の方を対象に様々な広場を開催しています。,,,,
岩手県,紫波郡矢巾町,いちご広場,0283603,紫波郡矢巾町西徳田3-108,,
岩手県,紫波郡矢巾町,うさちゃんのへや,0283625,紫波郡矢巾町室岡12-223-1,,
岩手県,紫波郡矢巾町,さくらんぼ広場,0283602,紫波郡矢巾町藤沢2-11,,
岩手県,紫波郡紫波町,紫波町子育て応援センター「しわっせ」,0283318,紫波郡紫波町紫波中央駅前2丁目3-3ｵｶﾞｰﾙﾌﾟﾗｻﾞ2階,,
岩手県,花巻市,こどもセンター,0250075,花巻市花城町1-47,,
岩手県,花巻市,こどもセンター(地域子育て支援センター),0250000,住所：花巻市花城町1番47号,0198-21-4388,
岩手県,花巻市,こどもセンター(地域子育て支援センター)（Googleマップ）,0250000,住所：花巻市花城町1番47号,0198-24-5055,
岩手県,花巻市,つちざわこども園地域子育て支援センター,,,080-2835-5193,
岩手県,花巻市,つちざわこども園地域子育て支援センター（Googleマップ）,,,,
岩手県,花巻市,土沢保育園子育て支援センター,0280114,花巻市東和町土沢2-315,,
岩手県,花巻市,大迫保育園地域子育て支援センター,0250000,住所：花巻市若葉町2-1,0198-48-3292,
岩手県,花巻市,大迫保育園地域子育て支援センター(こどもセンター分室),0250000,住所：大迫町大迫4-22-1,0198-48-3292,
岩手県,花巻市,大迫保育園地域子育て支援センター(こどもセンター分室)（Googleマップ）,0250000,住所：花巻市若葉町2-1,0198-23-6400,
岩手県,花巻市,大迫地域子育て支援センター,0283203,花巻市大迫町大迫4-22-1,,
岩手県,花巻市,宮野目保育園地域子育て支援センター,0250002,花巻市西宮野目6-100,0198-26-5655,
岩手県,花巻市,宮野目保育園地域子育て支援センター(こどもセンター分室),0250000,住所：花巻市西宮野目6-100,0198-26-5655,
岩手県,花巻市,宮野目保育園地域子育て支援センター(こどもセンター分室)（Googleマップ）,0250000,住所：大迫町大迫4-22-1,0198-48-3292,
岩手県,花巻市,市内地域子育て支援センター紹介,0250000,住所：花巻市花城町1番47号,0198-21-4388,
岩手県,花巻市,石鳥谷町地域子育て支援センター,0283101,花巻市石鳥谷町好地第６地割30-6いしどりやこども園内,0198-45-1004,
岩手県,花巻市,石鳥谷町地域子育て支援センター（Googleマップ）,,,080-2835-5193,
岩手県,花巻市,花巻市には、地域子育て支援センターが6か所あります。ぜひ、ご利用ください。,0250000,住所：花巻市花城町1番47号,0198-21-4388,
岩手県,花巻市,花巻市内地域子育て支援センター紹介,,,,
岩手県,花巻市,花巻市内地域子育て支援センター紹介｜花巻市,,,,
岩手県,花巻市,花巻市地域子育て支援センター,,,,
岩手県,花巻市,若葉保育園地域子育て支援センター,0250097,花巻市若葉町2丁目1-22,0198-23-6400,
岩手県,花巻市,若葉保育園地域子育て支援センター（Googleマップ）,0250000,住所：岩手県花巻市石鳥谷町好地第6地割30-6,0198-45-1004,
岩手県,葛巻町,葛巻町子育て支援センター,0285102,岩手郡葛巻町葛巻12-37-1,,https://www.town.kuzumaki.lg.jp/images/library/File/shigoto/kyouiku/youji-kyouiku/kosodate-sien-gaido.pdf
岩手県,軽米町,軽米町子育て支援センター,,,,https://www.town.karumai.iwate.jp/article/mokuteki/kosodate/kosodateshien/entry-basename-7.html
岩手県,遠野市,遠野地域子育て支援ｾﾝﾀｰ 「まなざし」,0280541,遠野市松崎町白岩13-42-1,,
岩手県,遠野市,遠野市子育て支援センター,,,,ページ取得失敗 https://hoiku-tonokko.jp/support
岩手県,野田村,地域子育て支援センター（社会福祉法人野田村保育会のサイト）,,,0194-78-2107,
岩手県,野田村,子育て支援センターでは育児講座などの各種事業を開催しています。,,,0194-78-2107,
岩手県,野田村,子育て支援センターの詳細,,,,
岩手県,野田村,野田村地域子育て支援センター,0288200,九戸郡野田村大字野田第15地割22-5,,
岩手県,野田村,野田村地域子育て支援センター 電話番号 0194-78-2107,,,0194-78-2107,
岩手県,金ケ崎町,金ケ崎町子育て支援センター,0294503,胆沢郡金ｹ崎町西根高谷野原1072,,ページ取得失敗 https://www.aigokai.jp/hoiku_kosodate/?active-tab=tab-1
岩手県,釜石市,かっし子育て支援センター,0260055,釜石市甲子町10-8-4(認定こども園正福寺幼稚園内),0193-27-5066,
岩手県,釜石市,かまいしこども園内 支援室,0260023,釜石市天神町5-13,,
岩手県,釜石市,かまいしこども園子育て支援センター,0260023,天神町5-13（かまいしこども園内）,0193-27-8273,
岩手県,釜石市,中妻子供の家子育て支援センター,0260034,中妻町1-13-22（中妻子供の家保育園内）,0193-23-5552,
岩手県,釜石市,中妻子供の家子育て支援ｾﾝﾀｰ,0260034,釜石市中妻町1-13-22,,
岩手県,釜石市,平田子育て支援センター,0260001,大字平田2-25-142（ニュータウン改良住宅1階）,0193-27-5223,
岩手県,釜石市,鵜住居保育園子育て支援センター,0260301,釜石市鵜住居町3-10(鵜住居保育園内),0193-28-3361,
岩手県,陸前高田市,おやこの広場 きらりんきっず行事・カレンダーfacebook,0292205,陸前高田市高田町字並杉300番地1陸前高田アムウェイハウス「まちの縁側」,,
岩手県,陸前高田市,地域子育て支援センター あゆっこ,0292204,陸前高田市気仙町字三本松100番地,,
岩手県,陸前高田市,地域子育て支援センター たかた,0292205,陸前高田市高田町字中和野36番地2,,
岩手県,陸前高田市,地域子育て支援センター にこにこ,0292208,陸前高田市広田町字大久保25番地（広田保育園内）,,
岩手県,陸前高田市,陸前高田地域子育て支援センター「あゆっこ」,0292204,陸前高田市気仙町字三本松41-19 気仙保育所内,,
岩手県,陸前高田市,陸前高田地域子育て支援センター「にこにこ」,0292208,陸前高田市広田町字大久保25番地,,
岩手県,雫石町,雫石町地域子育て支援センター,0200502,岩手郡雫石町板橋104-1,019-692-0722,
