pref,city,name,addr,phone,note
山梨県,山梨市,つどいの広場「たっち牧丘」,山梨市牧丘町窪平350,090-7761-1428,
山梨県,山梨市,加納岩地区子育て支援センター,山梨市下神内川182,0553-23-2429,
山梨県,山梨市,山梨地区子育て支援センター,山梨市正徳寺1273-1,090-5547-5514,
山梨県,山梨市,山梨市地域子育て支援センター,山梨市三ヶ所317-1,0553-22-0651,
山梨県,山梨市,山梨市地域子育て支援センター,山梨市東1693,0553-22-0872,
山梨県,山梨市,山梨市地域子育て支援センター,山梨市落合43-1,0553-22-2044,
山梨県,山梨市,山梨市地域子育て支援センター,山梨市小原東238-1,0553-22-2330,
山梨県,山梨市,山梨市地域子育て支援センター,山梨市北977,0553-22-9138,
山梨県,山梨市,山梨市地域子育て支援センター,山梨市牧丘町窪平527,0553-35-3580,
山梨県,山梨市,日下部地区子育て支援センター,山梨市小原東717,0553-23-0383,
山梨県,市川三郷町,みたま子育て支援センターすくすく,市川三郷町上野2717,055-272-1204,
山梨県,市川三郷町,六郷子育て支援センターにこにこ,市川三郷町岩間2917,0556-32-3898,
山梨県,市川三郷町,市川子育て支援センターあいあい,市川三郷町高田152-1,055-272-4316,
山梨県,昭和町,ながれ星,昭和町河東中島748-2,080-5012-8597,
山梨県,昭和町,ひまわりキッズ,昭和町西条4185-2,080-2071-4117,
山梨県,昭和町,サンサンサークル,昭和町押越84,055-275-6878,
山梨県,甲州市,あっぷっぷ,甲州市勝沼町勝沼756-1,0553-39-9382,
山梨県,甲州市,こすもす・こども館,甲州市塩山上於曽442-5,0553-33-8880,
山梨県,甲州市,ちゅうりっぷクラブ,甲州市塩山赤尾713-1,0553-33-2068,
山梨県,甲州市,のびのびチビッコひろば,甲州市勝沼町下岩崎1002-1,0553-44-5514,
山梨県,甲州市,のびのびチビッコひろば【大和の広場】,甲州市大和町初鹿野1693-1,080-7825-9330,
山梨県,甲府市,Shell&amp;Beans【Café de Anne】,甲府市岩窪町379,070-3938-3029,
山梨県,甲府市,あんぱんくらぶ,甲府市羽黒町618,,
山梨県,甲府市,くるみの森,甲府市金竹町5-17,,
山梨県,甲府市,げんきっこくらぶ,甲府市池田１-11-9,080-5727-6840,
山梨県,甲府市,すまいるきっず,甲府市丸の内３-21-3,080-6744-5100,
山梨県,甲府市,どんぐりくらぶ,甲府市山宮町3318,055-252-6871,
山梨県,甲府市,にこにこバンビーニ,甲府市里吉４-1-28,,
山梨県,甲府市,にこにこルーム,甲府市大里町4530,055-241-2250,
山梨県,甲府市,はぐくみ,甲府市下石田２-10-17,055-226-4199,
山梨県,甲府市,ひだまり,甲府市大里町2262-1,055-225-5881,
山梨県,甲府市,ひなたぼっこ,甲府市中央3-3-1,055-233-0308,
山梨県,甲府市,わたぼうし,甲府市住吉３-24-20,,
山梨県,甲府市,アルテア子ども館,甲府市酒折２-12-18,055-224-1340,
山梨県,甲府市,チャイルドセンター和泉こども館わくわく,甲府市湯村３-12-13,055-253-1152,
山梨県,甲府市,ドリームハウス,甲府市小松町316,055-253-7390,
山梨県,甲府市,中道つどいの広場,甲府市下向山町910,055-266-7221,
山梨県,甲府市,甲府市中央部幼児教育センター,甲府市上石田３-６-31,055-224-5455,
山梨県,甲府市,甲府市北部幼児教育センター,甲府市岩窪町261,055-220-3398,
山梨県,甲斐市,子育て支援センター「こあら」,甲斐市竜王1671,055-276-5741,
山梨県,甲斐市,子育て支援センター「ヤンチャリカ」,甲斐市下今井2374-1,0551-28-1566,
山梨県,甲斐市,敷島子育てひろば,甲斐市島上条1248-1,055-277-1762,
山梨県,甲斐市,竜王子育てひろば,甲斐市富竹新田973-4,055-278-1120,
山梨県,笛吹市,子育て支援センター「えいわ」,笛吹市石和町窪中島190-2,055-262-3880,
山梨県,笛吹市,子育て支援センター「きっずいさわ」,笛吹市石和町松本135-1,055-225-5057,
山梨県,笛吹市,子育て支援センター「きっずいちのみや」,笛吹市一宮町末木798-１,0553-47-1345,
山梨県,笛吹市,子育て支援センター「きっずみさか」,笛吹市御坂町栗合372-12,055-261-8688,
山梨県,笛吹市,子育て支援センター「きっずやつしろ」,笛吹市八代町南527,055-265-5252,
山梨県,笛吹市,子育て支援センター「ゆうゆうゆう」,笛吹市春日居町加茂77-1,0553-39-9766,
山梨県,笛吹市,子育て支援センター「わかばほいくえん」,笛吹市石和町小石和601,080-8426-8936,
山梨県,西桂町,西桂町子育て支援センター,西桂町下暮地937-4,070-4464-2424,
山梨県,身延町,地域子育て支援センター「ぬくぬく」,身延町大野839-3,0556-62-2541,
山梨県,身延町,身延町子育て支援センター,身延町波木井272-1,0556-62-3880,
山梨県,都留市,「子どもの部屋」ひまわり幼稚園地域子育て支援センター,都留市つる２-３-23,0554-43-4194,
山梨県,都留市,心のそだちbeing,都留市朝日曽雌1798,0554-48-2053,
山梨県,都留市,都留市地域子育て支援センター,都留市田原4-5-32,0554-67-8321,
山梨県,都留市,開地保育園子育て支援センター,都留市小野623,0554-43-3647,
山梨県,韮崎市,韮崎市子育て支援センター,韮崎市若宮１丁目2-50,0551-23-7676,
