pref,city,name,zip,addr,phone,note
長崎県,大村市,こぱん,8560806,大村市富の原2-84-3,090-1348-3357,
長崎県,大村市,なつみかん,8560817,大村市古賀島町133-26,0957-52-3564,
長崎県,大村市,にこにこ子育てサロン,8560803,大村市竹松町713-3,0957-55-0922,
長崎県,大村市,ひまわりキッズ,8560046,大村市木場1-996-1,0957-53-9420,
長崎県,大村市,わいわいらんど,8560845,大村市大里町30-3,0957-49-5388,
長崎県,大村市,わっはっはのへや,856-0048,大村市赤佐古町203-2,0957-54-8862,
長崎県,大村市,メロディー,856-0801,大村市寿古町812-11,0957-47-6180,
長崎県,大村市,ライオンキッズ,8560028,大村市坂口町376-1,0957-54-5056,
長崎県,大村市,泉の里キッズルーム,856-0832,大村市本町387-1,0957-52-5150,
長崎県,対馬市,アップルかみつしま,8171701,対馬市上対馬町比田勝578,,
長崎県,対馬市,地域子育て支援センターしんあい,8170011,対馬市厳原町宮谷69-4,0920-52-1183,
長崎県,対馬市,地域子育て支援センターアップル,8170023,対馬市厳原町田渕933,0920-52-2299,
長崎県,対馬市,地域子育て支援センターアップルかみつしま,817-1602,対馬市上県町佐須奈乙339,090-6774-6731,
長崎県,対馬市,地域子育て支援センター豊玉ふれあい広場,817-1201,対馬市豊玉町仁位1012,0920-58-8430,
長崎県,対馬市,美津島町地域子育て支援センター,8170322,対馬市美津島町雞知甲1028-1,0920-54-2523,
長崎県,小値賀町,ぴよぴよひろば,857-4701,北松浦郡小値賀町笛吹郷2367,0959-56-3111,
長崎県,島原市,くるみの家,855-0843,島原市新山二丁目8934-1,0957-62-3638,
長崎県,島原市,ころころクラブ,8550007,島原市津吹町乙1380-3,0957-62-2537,
長崎県,島原市,すくすく,855-0031,島原市前浜町甲15-2,0957-63-5817,
長崎県,島原市,みどり子育て支援センター,8550066,島原市柿の木町4022-1,0957-64-4805,
長崎県,島原市,地域子育て支援センター”しゅんよう”,8550854,島原市萩が丘一丁目5624-2,0957-62-5556,
長崎県,島原市,子育て支援センター スターキッズクラブ,855-0067,島原市上新丁二丁目2576番地,0957-62-4420,
長崎県,島原市,子育て支援室,8550812,島原市霊南二丁目45,0957-62-4015,
長崎県,島原市,心香子育て支援センターたからっこ,8591415,島原市有明町大三東戊452-1,0957-68-0346,
長崎県,島原市,清華Babyぱんたか,8550031,島原市前浜町甲15-2,,
長崎県,川棚町,きしゃぽっぽ,8593613,東彼杵郡川棚町上組郷1587-38,0956-82-5111,
長崎県,川棚町,子育て支援センターちびちび,8593614,東彼杵郡川棚町中組郷1077,0956-82-2427,
長崎県,平戸市,トコトコ in 度島,859-5101,平戸市度島町1673,0950-57-1943,
長崎県,平戸市,トコトコ in 津吉,859-5513,平戸市辻町199,0950-57-1943,
長崎県,平戸市,トコトコ in 生月,859-5703,平戸市生月町里免1660,0950-57-1943,
長崎県,平戸市,トコトコ in 紐差,859-5361,平戸市紐差町678-1,0950-57-1943,
長崎県,平戸市,子育てひろば トコトコ,859-4807,平戸市田平町里免90番地,0950-57-1943,
長崎県,平戸市,愛の園保育所(あいちゃん広場),8595152,平戸市鏡川町361,,
長崎県,平戸市,愛の園保育所（あいちゃん広場）,859-5152,平戸市鏡川町361,0950-22-2244,
長崎県,新上五島町,有川子育て支援センター,8574211,新上五島町有川郷2250-1,0959-42-3855,
長崎県,新上五島町,青方子育て支援センター,8574404,新上五島町青方郷1237番地1,0959-52-2890,
長崎県,時津町,時津なづみ子育て支援センター,851-2106,西彼杵郡時津町左底郷209,095-881-3800,
長崎県,時津町,時津中央子育て支援センター,851-2104,西彼杵郡時津町野田郷62,095-882-4700,
長崎県,時津町,時津北子育て支援センター,8512108,西彼杵郡時津町日並郷2320,095-881-7537,
長崎県,時津町,時津東子育て支援センター,851-2102,西彼杵郡時津町浜田郷143-6,095-881-7733,
長崎県,時津町,時津町子育て支援センター,8512101,西彼杵郡時津町西時津郷1000-10,095-882-7455,
長崎県,東彼杵町,すくすくねんね,859-3807,東彼杵郡東彼杵町彼杵宿郷706－4,0957-46-0737,
長崎県,松浦市,松浦市松浦児童館（ふれあい事業）,859-4501,松浦市志佐町浦免1611番地,0956-72-1153,
長崎県,波佐見町,波佐見町子育て支援センター,8593711,東彼杵郡波佐見町井石郷2255番地2,080-5800－7893,
長崎県,西彼杵郡長与町,さくらんぼ,8512128,西彼杵郡長与町嬉里郷675,,
長崎県,西彼杵郡長与町,でんでんくらぶ,8512126,西彼杵郡長与町吉無田郷1221-155,,
長崎県,西海市,かめっこくらぶ,8513304,西海市西彼町上岳郷148,0959-27-0112,
長崎県,西海市,ゆりかご,8572223,西海市西海町七釜郷1888,0959-33-2062,
長崎県,西海市,大島子育て支援センター,8572404,西海市大島町1766,0959-34-2139,
長崎県,西海市,子育て支援センターぽっぽ,8513505,西海市西海町太田和郷907-1,0959-32-9416,
長崎県,西海市,子育て支援センターわくわくひろば,8513422,西海市西彼町小迎郷2734-1,0959-28-0110,
長崎県,西海市,子育て支援センターエンゼルクラブ,851-3425,西海市西彼町平山郷2324-15,0959-28-1156,
長崎県,西海市,子育て支援事業のびのびサークル,8572312,西海市大瀬戸町多以良内郷1336-1,,
長崎県,西海市,瀬川こども園支援センター,851-3501,西海市西海町丹納郷2766-5,0959-32-1140,
長崎県,西海市,瀬川保育園支援センター,8513501,西海市西海町丹納郷2766-5,,
長崎県,西海市,西彼保育園子育て支援センターエンゼルクラブ,8513425,西海市西彼町平山郷2324-15,,
長崎県,西海市,認定こども園遊林保育園子育て支援センター,8572303,西海市大瀬戸町瀬戸西浜郷63,0959-22-0400,
長崎県,諫早市,ほっとルーム,859-0113,諫早市高来町下与632-58,0957-32-2182,"連絡先は「金華
保育園」"
長崎県,諫早市,子育て支援センターぱれっと,854-0066,諫早市久山町1555,0957-51-7073,
長崎県,諫早市,子育て支援センターほしのこ,8540074,諫早市山川町35-2(ほんだ歯科),0957-26-9448,"連絡先は「星の
子保育園」"
長崎県,諫早市,支援センターいちご,8540055,諫早市栗面町315,0957-22-5925,
長崎県,諫早市,親子のひろば「アイアイ」,8590401,諫早市多良見町化屋759-7,0957-43-7222,"連絡先は「わく
わく保育園」"
長崎県,諫早市,諫早市すくすく広場,854-0013,諫早市栄町1-1アエルウエスト2階,0957-46-5696,
長崎県,諫早市,諫早市中央子育て支援センター,8540047,諫早市野中町508-7,,
長崎県,長与町,おひさまひろば,8512127,西彼杵郡長与町高田郷2005-2,095-855-8551,
長崎県,長与町,すまいるひろば（長与児童館）,851-2128,西彼杵郡長与町嬉里郷594-2,095-883-6399,
長崎県,長与町,にじいろひろば（長与南児童館）,851-2127,西彼杵郡長与町高田郷1006-325,095-883-3996,
長崎県,長与町,ひだまりひろば（上長与児童館）,851-2125,西彼杵郡長与町三根郷52-30,095-887-2616,
長崎県,長与町,ふわりひろば（長与北児童館）,851-2129,西彼杵郡長与町斉藤郷431-16,095-887-3319,
長崎県,長崎市,こども発達サポートひろば「にこっ と」,852-8031,長崎市三芳町3-5,095-842-0116,
長崎県,長崎市,三和地区子育て支援センター「ぴっぴ」,8510403,長崎市布巻町111-1,095-892-1138,
長崎県,長崎市,三重地区子育て支援センター 「てとて」,851-2204,長崎市三重町57-1,095-801-6177,
長崎県,長崎市,上長崎地区子育て支援センター 「もりのクレヨン」,850-0003,長崎市片淵1丁目13-13,095-824-9211,
長崎県,長崎市,中央保育園「ひまわり広場」,8513103,長崎市琴海戸根町2573-1,,
長崎県,長崎市,土井首地区子育て支援センター 「みなみ」,850-0994,長崎市竿浦町913,095-878-2788,
長崎県,長崎市,外海地区子育て支援センター 「つばめサークル」,851-2324,長崎市上黒崎町48-1,0959-25-0050,
長崎県,長崎市,小江原地区子育て支援センター 「そらのクレヨン」,851-1132,長崎市小江原3丁目20-10,095-847-0080,
長崎県,長崎市,山里地区子育て支援センター 「あいあい」,852-8116,長崎市平和町7番1号,095-842-0017,
長崎県,長崎市,東長崎地区子育て支援センター「きずな」,8510133,長崎市矢上町19-1,095-838-2220,
長崎県,長崎市,梅香崎地区子育て支援センター「ひなたぼっこ」,8500918,長崎市大浦町7-2,095-822-2940,
長崎県,長崎市,橘地区子育て支援センター「風の子らんど」,8510113,長崎市戸石町500-574,095-839-0306,
長崎県,長崎市,深堀地区子育て支援センター 「ふるさと」,851-0301,長崎市深堀5丁目712,095-871-1777,
長崎県,長崎市,滑石地区子育て支援センター 「ポテト」,852-8061,長崎市滑石5丁目5-77,095-856-8030,
長崎県,長崎市,琴海地区子育て支援センター 「ひまわり広場」,851-3103,長崎市琴海戸根町2573-1,095-884-2330,
長崎県,長崎市,緑が丘地区子育て支援センター 「ピクニック」,852-8023,長崎市若草町9-5,095-843-3555,
長崎県,長崎市,茂木地区子育て支援センター 「あさひ」,851-0241,長崎市茂木町75-10,095-836-1100,
長崎県,長崎市,西泊地区子育て支援センター 「みなと坂ポテト」,850-0079,長崎市みなと坂2丁目25番12号,080-1382-5969,
長崎県,長崎市,西浦上地区子育て支援センター 「ぴよぴよ」,852-8155,長崎市中園町3-5,095-845-2410,
長崎県,長崎市,黒崎聖母保育園「つばめサークル」,8512324,長崎市上黒崎町48-1,,
長崎県,雲仙市,すぎのこ保育園子育て支援センター,8540301,雲仙市愛野町甲634-1,0957-36-1772,
長崎県,雲仙市,なかよしチャット,8540402,雲仙市千々石町乙226-1,,
長崎県,雲仙市,ピヨちゃんクラブ,8591111,雲仙市吾妻町馬場名416,0957-38-3306,
長崎県,雲仙市,串山保育園子育て支援スペース,8540701,雲仙市南串山町甲2783-2,,
長崎県,雲仙市,地域子育て支援センター,8540703,雲仙市南串山町丙9805,,
長崎県,雲仙市,子育て支援センターすくすくルーム,8540514,雲仙市小浜町北本町207,0957-76-0117,
長崎県,雲仙市,子育て支援センターみるきぃ,8591321,雲仙市国見町多比良甲1146-1,0957-78-5655,
長崎県,雲仙市,子育て支援センターアリス,8591213,雲仙市瑞穂町伊福甲201,0957-77-2727,
